,issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,Security,Performance,Breakage,commit_count,file_count,files
403,2653,Improvement,Resolved,Fixed,wicket-extensions,Trivial,Marat Radchenko,2009/12/29 15:45:48 +0100,2009/12/30 15:53:03 +0100,Juergen Donnerstag,2009/12/30 15:53:03 +0100,1.005034722,0.0,Make GoAndClearFilter.defaultClearModel and GoFilter.defaultGoModel internationalizable   ,Please  change GoAndClearFilter.defaultClearModel and GoFilter.defaultGoModel to ResourceModel with default string (same way as it is done in NoRecordsToolbar.DEFAULT_MESSAGE_MODEL).That'll allow translating button labels without the need to pass custom models.   ,1.4.5,1.4.6; 1.5-M1,0,0,29,1,1,1,0,0,0,0,0.0,0,1,2,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/GoAndClearFilter.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/GoFilter.java;
404,2655,Bug,Resolved,Fixed,,Major,Roberto Fasciolo,2009/12/29 17:51:04 +0100,2009/12/30 15:23:49 +0100,Juergen Donnerstag,2009/12/30 15:23:49 +0100,0.8977430559999999,0.0,WicketTester javadocs are referring in many places to a component's path but it's not documented anywhere   ,In many places in the WicketTester javadoc there are references to a path parameter explained in the following way: path - path to ComponentBut it's not explained anywhere what a path is  what does it contains  which separator is used there  what's the root of it and so on.Practically  it's impossible understanding how to use WicketTester from its javadoc because of that.   ,1.4.5,1.4.6; 1.5-M1,0,0,62,1,2,1,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/util/tester/WicketTester.java;
407,2660,Bug,Resolved,Fixed,wicket,Major,Robert Dahlstr?m,2010/01/05 14:37:07 +0100,2010/02/05 04:29:05 +0100,Igor Vaynberg,2010/02/05 04:29:05 +0100,30.57775463,0.0,Wickettester executeAllTimerBehaviors executes stopped behaviors too   ,When attempting to test a page with two ajax timer behaviours the first behaviour is triggered correctly. Then that behaviour is stopped (using the stop function) and a second behaviour is started. If executeAllTimerBehaviors is called again both behaviours are triggered even though one is stopped.It would be good if the code in BaseWicketTester.executeAllTimerBehaviors(MarkupContainer container) could validate if the behaviour is stopped or not before trying to execute it.   ,1.4.5,1.4.7; 1.5-M1,0,1,69,1,0,0,0,0,0,0,0.0,0,1,2,wicket/src/main/disabled/org/apache/wicket/util/tester/BaseWicketTester.java;wicket/src/main/java/org/apache/wicket/ajax/AbstractAjaxTimerBehavior.java;
417,2761,Improvement,Resolved,Fixed,wicket-guice,Major,Martin Grigorov,2010/03/01 08:38:43 +0100,2010/03/17 00:28:28 +0100,Igor Vaynberg,2010/03/17 00:30:45 +0100,15.66113426,0.0015856479999999998,InjectorHolder.getInjector().inject(this) doesn't work with wicket-guice   ,Using Wicket-Guice integration for dependency injection does not provide the helper mechanism 'InjectorHolder.getInjector().inject(this)' for classes which do not extend o.a.w.Component.   ,1.4.6,1.4.8; 1.5-M1,0,1,20,1,9,3,1,0,0,0,0.0,0,1,7,wicket-guice/src/main/java/org/apache/wicket/guice/GuiceComponentInjector.java;wicket-guice/src/main/java/org/apache/wicket/guice/GuiceFieldValueFactory.java;wicket-guice/src/main/java/org/apache/wicket/guice/GuiceProxyTargetLocator.java;wicket-guice/src/main/java/org/apache/wicket/guice/InjectionFlagCachingGuiceComponentInjector.java;wicket-guice/src/test/java/org/apache/wicket/guice/GuiceInjectorTest.java;wicket-guice/src/test/java/org/apache/wicket/guice/TestComponent.java;wicket-guice/src/test/java/org/apache/wicket/guice/TestNoComponent.java;
422,2803,Improvement,Resolved,Fixed,wicket,Minor,James Carman,2010/03/26 02:53:34 +0100,2010/03/26 03:55:41 +0100,Igor Vaynberg,2010/03/26 03:55:41 +0100,0.043136574000000004,0.0,ListMultipleChoice's Constructors Should Accept IModel>   ,Currently  the constructors accept IModel&lt;Collection&lt;T&gt;&gt; for the 'model' of the ListMultipleChoice. Thus  you can't pass in an IModel&lt;Set&lt;T&gt;&gt;. The constructors should be modified to take IModel&lt;? extends Collection&lt;T&gt;&gt; instead.   ,1.4.7,1.4.8; 1.5-M1,0,0,29,1,3,1,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/markup/html/form/ListMultipleChoice.java;
425,2817,Improvement,Resolved,Fixed,wicket,Minor,James Carman,2010/04/02 14:25:18 +0100,2010/04/02 17:24:42 +0100,Igor Vaynberg,2010/04/02 17:24:42 +0100,0.124583333,0.0,ChoiceGroup's Constructor Should Accept IModel>   ,This is very similar to ListMultipleChoice's constructor situation. Changing the constructor signature won't break any existing code  but it will make it easier to use (for times when you have a set-based property).   ,1.4.7,1.4.8; 1.5-M1,0,0,33,1,2,1,0,0,0,0,0.0,0,1,1,wicket/src/main/java/org/apache/wicket/markup/html/form/CheckGroup.java;
426,2821,Improvement,Resolved,Fixed,wicket; wicket-extensions,Minor,James Carman,2010/04/02 22:17:49 +0100,2010/04/02 22:30:35 +0100,Igor Vaynberg,2010/04/02 22:30:35 +0100,0.008865741,0.0,More 'IModel<? extends Collection<' Fixes   ,I searched the code for all occurrences of 'IModel&lt;Collection&lt;' and replaced all that I thought could be replaced with 'IModel&lt;? extends Collection&lt;'.   ,1.4.7,1.4.8; 1.5-M1,0,0,22,1,0,0,0,0,0,0,0.0,0,1,4,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/select/SelectOptions.java;wicket/src/main/java/org/apache/wicket/Component.java;wicket/src/main/java/org/apache/wicket/markup/html/form/CheckBoxMultipleChoice.java;wicket/src/main/java/org/apache/wicket/markup/html/form/upload/MultiFileUploadField.java;
429,2860,Bug,Resolved,Fixed,wicket,Trivial,manthos,2010/05/07 14:39:37 +0100,2010/05/12 23:56:18 +0100,Gerolf Seitz,2010/05/12 23:56:18 +0100,5.386585648,0.0,Wrong name for swiss Application.properties   ,A 'Application_ch.properties' was generated due fixing Issue: WICKET-743 but the correct language-extension for German/Swiss is '_de_CH' and not '_ch' (witch stands for Chamorro).Fix: rename 'Application_ch.properties' to 'Application_de_CH.properties'.   ,1.4.8,1.4.9; 1.5-M1,0,0,34,1,1,1,0,0,0,0,0.0,1,1,2,wicket/src/main/java/org/apache/wicket/Application_ch.properties;wicket/src/main/java/org/apache/wicket/Application_de_CH.properties;
432,2891,Bug,Resolved,Fixed,wicket-spring,Minor,Robin van Breukelen,2010/05/26 08:06:59 +0100,2010/05/27 03:01:46 +0100,Jeremy Thomerson,2010/05/27 03:01:46 +0100,0.788043981,0.0,Typo in IllegalStateException when there are multiple beans of the same type   ,I have a test where there are multiple beans of the same type  I received the following exceptionCaused by: java.lang.IllegalStateException: more then one bean of type &#91;MyClassName&#93; found  you have to specify the name of the bean (@SpringBean(name='foo')) in order to resolve this conflict. Matched beans: MyClassNamer$$EnhancerByMockitoWithCGLIB$$f5bd36c9 MyClassNamePlease note how it states 'then' rather than 'than' since the sentence is about multiple things  'than' is the only appropriate word to use.   ,1.4.7,1.4.10,0,0,71,1,2,2,1,0,0,0,0.0,0,1,3,wicket-spring/src/main/java/org/apache/wicket/spring/SpringBeanLocator.java;wicket-spring/src/main/java/org/apache/wicket/spring/SpringWebApplicationFactory.java;wicket-spring/src/main/java/org/apache/wicket/spring/injection/annot/AnnotProxyFieldValueFactory.java;
437,2932,Bug,Resolved,Fixed,wicket-extensions,Major,Steve Swinsburg,2010/07/04 07:10:04 +0100,2010/08/25 04:57:41 +0100,Igor Vaynberg,2010/08/25 04:57:41 +0100,51.90806713,0.0,Modal window titles need to be marked up as such  for accessibility   ,The modal windows are not accessible to screen readers. The titles of the window should be announced to give the contents of the window some context. This is as simple as changing the 'span' that contains the window title to a 'h3' and ensuring the styles are appropriate to match.   ,1.3.1; 1.3.2; 1.3.3; 1.3.4; 1.3.5; 1.3.6; 1.3.7; 1.4-M1; 1.4-M2; 1.4-M3; 1.4-RC1; 1.4-RC2; 1.4-RC3; 1.4-RC4; 1.4-RC5; 1.4-RC6; 1.4-RC7; 1.4.0; 1.4.1; 1.4.2; 1.4.3; 1.4.4; 1.4.5; 1.4.6; 1.4.7; 1.4.8; 1.4.9,1.5-M2.1,0,0,50,1,1,1,0,1,0,0,0.0,0,1,2,wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/res/modal.css;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/res/modal.js;
439,2937,Improvement,Resolved,Fixed,wicket,Major,Pedro Santos,2010/07/07 17:53:15 +0100,2010/09/19 14:43:04 +0100,Martin Grigorov,2010/09/19 14:58:16 +0100,73.8784838,0.010555556,AbstractPropertyModel getObjectClass don't consider nested IObjectClassAwareModel targets   ,Currently if AbstractPropertyModel has an target that implements the IObjectClassAwareModel interface  the known class of that target is not used to infer the modeled property type. Requested improvement: use 'target type'+'property expression' to return the property type of the AbstractPropertyModel   ,1.4.9,1.4.13; 1.5-M3,0,1,40,1,6,4,0,0,0,0,0.0,0,1,3,wicket/src/main/java/org/apache/wicket/model/AbstractPropertyModel.java;wicket/src/main/java/org/apache/wicket/util/lang/PropertyResolver.java;wicket/src/test/java/org/apache/wicket/model/AbstractPropertyModelObjectClassTest.java;
441,2951,Bug,Closed,Fixed,wicket-extensions,Minor,Martijn Dashorst,2010/07/20 11:28:11 +0100,,Unassigned,2010/07/20 12:01:03 +0100,0.022824074,,Markup for AjaxLazyLoadPanel's is not valid HTML   ,The markup generated for the waiting image is not valid HTML as it lacks an ALT attribute.   ,1.4.9,1.4.10; 1.5-M1,0,0,17,0,2,1,0,0,0,0,0.0,0,2,2,wicket-extensions/src/test/java/org/apache/wicket/extensions/markup/html/AjaxLazyLoadPanelTesterTest.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxLazyLoadPanel.java;
443,2981,Improvement,Resolved,Fixed,,Major,Igor Vaynberg,2010/08/13 08:10:28 +0100,2010/08/13 08:10:28 +0100,Igor Vaynberg,2010/08/13 08:10:42 +0100,0.000162,0.000162,Remove HeaderContributor and friends in favor of IHeaderContributor   ,   ,1.5-M1,1.5-M2.1,0,0,1,1,1,1,1,0,0,0,0.0,0,2,83,wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/AbstractCalendar.java;wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DatePicker.java;wicket-examples/src/main/java/org/apache/wicket/examples/ajax/builtin/GuestBook.java;wicket-examples/src/main/java/org/apache/wicket/examples/ajax/builtin/LinksPage.java;wicket-examples/src/main/java/org/apache/wicket/examples/source/SourcesPage.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxIndicatorAppender.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete/DefaultCssAutoCompleteTextField.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadProgressBar.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/ModalWindow.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/palette/Palette.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tree/DefaultAbstractTree.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/rating/RatingPanel.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/wizard/Wizard.java;wicket/Wicket-RegenerateTests.launch;wicket/src/main/java/org/apache/wicket/Component.java;wicket/src/main/java/org/apache/wicket/ajax/AbstractDefaultAjaxBehavior.java;wicket/src/main/java/org/apache/wicket/ajax/IAjaxCallDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/AjaxCallDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/AjaxCallThrottlingDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/AjaxPostprocessingCallDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/AjaxPreprocessingCallDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/CancelEventIfNoAjaxDecorator.java;wicket/src/main/java/org/apache/wicket/behavior/AbstractAjaxBehavior.java;wicket/src/main/java/org/apache/wicket/behavior/AbstractBehavior.java;wicket/src/main/java/org/apache/wicket/behavior/AbstractHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/CssHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/CssLocationHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/CssReferenceHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/HeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/IBehavior.java;wicket/src/main/java/org/apache/wicket/behavior/JavascriptHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/JavascriptLocationHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/JavascriptReferenceHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/StringHeaderContributor.java;wicket/src/main/java/org/apache/wicket/markup/html/IHeaderResponse.java;wicket/src/main/java/org/apache/wicket/markup/html/internal/HeaderResponse.java;wicket/src/main/java/org/apache/wicket/markup/html/tree/AbstractTree.java;wicket/src/main/java/org/apache/wicket/markup/html/tree/BaseTree.java;wicket/src/main/java/org/apache/wicket/util/template/TextTemplateHeaderContributor.java;wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage2_ajax_expected.html;wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage2_expected.html;wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage_ajax_expected.html;wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage_expected.html;wicket/src/test/java/org/apache/wicket/ajax/AjaxPostprocessingCallDecoratorTest.java;wicket/src/test/java/org/apache/wicket/ajax/AjaxPreprocessingCallDecoratorTest.java;wicket/src/test/java/org/apache/wicket/ajax/MockComponent3.java;wicket/src/test/java/org/apache/wicket/ajax/form/AjaxFormSubmitTestPage_expected.html;wicket/src/test/java/org/apache/wicket/ajax/form/OnChangeAjaxBehaviorTestPage_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/basic/SimplePage_13.java;wicket/src/test/java/org/apache/wicket/markup/html/basic/SimplePage_15.java;wicket/src/test/java/org/apache/wicket/markup/html/border/BoxBorderTestPage_ExpectedResult_3.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupDisabledTestPage_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupTestPage1_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupTestPage2_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupTestPage3_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupTestPage4_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/FormMethodTestPage_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/RadioGroupDisabledTestPage_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/RadioGroupTestPage1_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/RadioGroupTestPage3_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/feedback/FeedbackFormPage_result1.html;wicket/src/test/java/org/apache/wicket/markup/html/form/feedback/FeedbackFormPage_result2.html;wicket/src/test/java/org/apache/wicket/markup/html/form/feedback/FeedbackIndicatorFormPage_result1.html;wicket/src/test/java/org/apache/wicket/markup/html/form/feedback/FeedbackIndicatorFormPage_result2.html;wicket/src/test/java/org/apache/wicket/markup/html/form/validation/HomePage1_ExpectedResult.html;wicket/src/test/java/org/apache/wicket/markup/html/header/MyPage2.java;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-1-1.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-1.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-2-1.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-2.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-3-1.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-3-2.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-3.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-4.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9.html;wicket/src/test/java/org/apache/wicket/markup/html/tags/InputTagNotVisibleWebPageResult.html;wicket/src/test/java/org/apache/wicket/markup/html/tags/InputTagVisibleWebPageResult.html;wicket/src/test/java/org/apache/wicket/markup/parser/filter/PanelWithHeaderPart.java;wicket/src/test/java/org/apache/wicket/markup/renderStrategy/SimplePage1.java;wicket/src/test/java/org/apache/wicket/markup/renderStrategy/SimplePage2.java;wicket/src/test/java/org/apache/wicket/markup/renderStrategy/SimplePanel1.java;wicket/src/test/java/org/apache/wicket/markup/resolver/HomePage_2.java;wicket-velocity/src/main/java/org/apache/wicket/velocity/VelocityContributor.java;
444,2983,Improvement,Resolved,Fixed,,Major,Igor Vaynberg,2010/08/13 08:17:30 +0100,2010/08/13 08:17:30 +0100,Igor Vaynberg,2010/08/13 08:17:39 +0100,0.00010400000000000001,0.00010400000000000001,Make Component and IBehavior directly implement IHeaderContributor to make things simpler   ,   ,1.5-M1,1.5-M2.1,0,0,1,1,1,1,0,0,0,0,0.0,0,2,83,wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/AbstractCalendar.java;wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DatePicker.java;wicket-examples/src/main/java/org/apache/wicket/examples/ajax/builtin/GuestBook.java;wicket-examples/src/main/java/org/apache/wicket/examples/ajax/builtin/LinksPage.java;wicket-examples/src/main/java/org/apache/wicket/examples/source/SourcesPage.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxIndicatorAppender.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete/DefaultCssAutoCompleteTextField.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadProgressBar.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/ModalWindow.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/palette/Palette.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tree/DefaultAbstractTree.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/rating/RatingPanel.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/wizard/Wizard.java;wicket/Wicket-RegenerateTests.launch;wicket/src/main/java/org/apache/wicket/Component.java;wicket/src/main/java/org/apache/wicket/ajax/AbstractDefaultAjaxBehavior.java;wicket/src/main/java/org/apache/wicket/ajax/IAjaxCallDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/AjaxCallDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/AjaxCallThrottlingDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/AjaxPostprocessingCallDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/AjaxPreprocessingCallDecorator.java;wicket/src/main/java/org/apache/wicket/ajax/calldecorator/CancelEventIfNoAjaxDecorator.java;wicket/src/main/java/org/apache/wicket/behavior/AbstractAjaxBehavior.java;wicket/src/main/java/org/apache/wicket/behavior/AbstractBehavior.java;wicket/src/main/java/org/apache/wicket/behavior/AbstractHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/CssHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/CssLocationHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/CssReferenceHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/HeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/IBehavior.java;wicket/src/main/java/org/apache/wicket/behavior/JavascriptHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/JavascriptLocationHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/JavascriptReferenceHeaderContributor.java;wicket/src/main/java/org/apache/wicket/behavior/StringHeaderContributor.java;wicket/src/main/java/org/apache/wicket/markup/html/IHeaderResponse.java;wicket/src/main/java/org/apache/wicket/markup/html/internal/HeaderResponse.java;wicket/src/main/java/org/apache/wicket/markup/html/tree/AbstractTree.java;wicket/src/main/java/org/apache/wicket/markup/html/tree/BaseTree.java;wicket/src/main/java/org/apache/wicket/util/template/TextTemplateHeaderContributor.java;wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage2_ajax_expected.html;wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage2_expected.html;wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage_ajax_expected.html;wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage_expected.html;wicket/src/test/java/org/apache/wicket/ajax/AjaxPostprocessingCallDecoratorTest.java;wicket/src/test/java/org/apache/wicket/ajax/AjaxPreprocessingCallDecoratorTest.java;wicket/src/test/java/org/apache/wicket/ajax/MockComponent3.java;wicket/src/test/java/org/apache/wicket/ajax/form/AjaxFormSubmitTestPage_expected.html;wicket/src/test/java/org/apache/wicket/ajax/form/OnChangeAjaxBehaviorTestPage_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/basic/SimplePage_13.java;wicket/src/test/java/org/apache/wicket/markup/html/basic/SimplePage_15.java;wicket/src/test/java/org/apache/wicket/markup/html/border/BoxBorderTestPage_ExpectedResult_3.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupDisabledTestPage_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupTestPage1_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupTestPage2_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupTestPage3_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/CheckGroupTestPage4_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/FormMethodTestPage_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/RadioGroupDisabledTestPage_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/RadioGroupTestPage1_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/RadioGroupTestPage3_expected.html;wicket/src/test/java/org/apache/wicket/markup/html/form/feedback/FeedbackFormPage_result1.html;wicket/src/test/java/org/apache/wicket/markup/html/form/feedback/FeedbackFormPage_result2.html;wicket/src/test/java/org/apache/wicket/markup/html/form/feedback/FeedbackIndicatorFormPage_result1.html;wicket/src/test/java/org/apache/wicket/markup/html/form/feedback/FeedbackIndicatorFormPage_result2.html;wicket/src/test/java/org/apache/wicket/markup/html/form/validation/HomePage1_ExpectedResult.html;wicket/src/test/java/org/apache/wicket/markup/html/header/MyPage2.java;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-1-1.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-1.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-2-1.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-2.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-3-1.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-3-2.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-3.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9-4.html;wicket/src/test/java/org/apache/wicket/markup/html/internal/EnclosurePageExpectedResult_9.html;wicket/src/test/java/org/apache/wicket/markup/html/tags/InputTagNotVisibleWebPageResult.html;wicket/src/test/java/org/apache/wicket/markup/html/tags/InputTagVisibleWebPageResult.html;wicket/src/test/java/org/apache/wicket/markup/parser/filter/PanelWithHeaderPart.java;wicket/src/test/java/org/apache/wicket/markup/renderStrategy/SimplePage1.java;wicket/src/test/java/org/apache/wicket/markup/renderStrategy/SimplePage2.java;wicket/src/test/java/org/apache/wicket/markup/renderStrategy/SimplePanel1.java;wicket/src/test/java/org/apache/wicket/markup/resolver/HomePage_2.java;wicket-velocity/src/main/java/org/apache/wicket/velocity/VelocityContributor.java;
450,3039,Bug,Closed,Fixed,,Major,Gabriel Bucher,2010/09/09 04:26:11 +0100,2010/09/10 07:41:25 +0100,Juergen Donnerstag,2010/09/10 10:27:12 +0100,1.2507060190000001,0.115127315,WicketServlet failes to initialise with NullPointerException in WebXmlFile.getFilterPath()   ,java.lang.NullPointerException: null at org.apache.wicket.util.file.WebXmlFile.getFilterPath(WebXmlFile.java:148) ~&#91;wicket-util-1.5-SNAPSHOT.jar:1.5-SNAPSHOT&#93; at org.apache.wicket.util.file.WebXmlFile.getFilterPath(WebXmlFile.java:77) ~&#91;wicket-util-1.5-SNAPSHOT.jar:1.5-SNAPSHOT&#93; at org.apache.wicket.util.file.WebXmlFile.getFilterPath(WebXmlFile.java:60) ~&#91;wicket-util-1.5-SNAPSHOT.jar:1.5-SNAPSHOT&#93; at org.apache.wicket.protocol.http.WicketFilter.init(WicketFilter.java:264) ~&#91;wicket-1.5-SNAPSHOT.jar:1.5-SNAPSHOT&#93; at org.apache.wicket.protocol.http.WicketServlet.init(WicketServlet.java:254) ~&#91;wicket-1.5-SNAPSHOT.jar:1.5-SNAPSHOT&#93; at javax.servlet.GenericServlet.init(GenericServlet.java:241) ~&#91;servlet-api-2.5.jar:2.5&#93;WebXmlFile.getFilterPath tries to retrieve the url-pattern of filter-mapping/filter-name... but in the case of a servlet  filter-mapping does not exists... it should be serlvet-mapping/servlet-name.   ,1.5-M1,1.5-M2.1,0,0,48,1,5,4,0,0,0,0,0.0,0,1,8,wicket-examples/src/main/webapp/WEB-INF/web.xml;wicket-util/src/main/java/org/apache/wicket/util/file/WebXmlFile.java;wicket-util/src/test/java/org/apache/wicket/util/file/WebXmlFileTest.java;wicket/src/main/disabled/org/apache/wicket/protocol/http/MockWebApplication.java;wicket/src/main/java/org/apache/wicket/protocol/http/ReloadingWicketFilter.java;wicket/src/main/java/org/apache/wicket/protocol/http/WicketFilter.java;wicket/src/main/java/org/apache/wicket/protocol/http/WicketServlet.java;wicket/src/test/java/org/apache/wicket/protocol/http/WicketFilterTest.java;
