,issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,Security,Performance,Breakage,commit_count,file_count,files
191,1407,Improvement,Closed,Fixed,camel-quartz,Major,Claus Ibsen,2009/02/28 15:16:35 +0100,2009/02/28 15:16:35 +0100,Claus Ibsen,2009/02/28 16:11:26 +0100,0.038090278,0.038090278,Camel-quartz - improve setting of cron expression to be more cron like   ,See nabble:http://www.nabble.com/Re%3A-Camel-quartz-td22247508.html   ,1.6.0,2.0-M1,0,0,5,1,3,1,0,0,0,0,0.0,0.0,2.0,11.0,components/camel-quartz/src/main/java/org/apache/camel/component/quartz/QuartzComponent.java;components/camel-quartz/src/test/java/org/apache/camel/component/quartz/QuartzCronUsingPlusAsSpaceRouteTest.java;components/camel-quartz/pom.xml;components/camel-quartz/src/main/java/org/apache/camel/component/quartz/CamelJob.java;components/camel-quartz/src/main/java/org/apache/camel/component/quartz/QuartzComponent.java;components/camel-quartz/src/main/java/org/apache/camel/component/quartz/QuartzConstants.java;components/camel-quartz/src/main/java/org/apache/camel/component/quartz/QuartzEndpoint.java;components/camel-quartz/src/main/java/org/apache/camel/component/quartz/StatefulCamelJob.java;components/camel-quartz/src/test/java/org/apache/camel/component/quartz/QuartzCronRouteTest.java;components/camel-quartz/src/test/java/org/apache/camel/component/quartz/QuartzEndpointConfigureTest.java;components/camel-quartz/src/test/resources/log4j.properties;
193,1411,Bug,Closed,Fixed,osgi,Critical,Claus Ibsen,2009/03/03 10:24:47 +0100,2009/03/03 14:16:16 +0100,Claus Ibsen,2009/03/03 17:59:02 +0100,0.31545138899999997,0.154699074,CamelContext - Add ClassResolver to be used when you need to load a class instead of ObjectHelper.loadClass to work in OSGi environments   ,Add the skeleton and let Willem add the stuff in camel-osgi   ,1.6.0,2.0-M1,1,1,11,1,11,4,0,0,1,0,0.0,0.0,2.0,49.0,camel-core/src/main/java/org/apache/camel/CamelContext.java;camel-core/src/main/java/org/apache/camel/component/file/GenericFileEndpoint.java;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/main/java/org/apache/camel/impl/DefaultClassResolver.java;camel-core/src/main/java/org/apache/camel/impl/DefaultPackageScanClassResolver.java;camel-core/src/main/java/org/apache/camel/impl/ReportingTypeConverterLoader.java;camel-core/src/main/java/org/apache/camel/impl/WebSpherePacakageScanClassResolver.java;camel-core/src/main/java/org/apache/camel/impl/converter/AnnotationTypeConverterLoader.java;camel-core/src/main/java/org/apache/camel/impl/converter/DefaultTypeConverter.java;camel-core/src/main/java/org/apache/camel/model/dataformat/DataFormatType.java;camel-core/src/main/java/org/apache/camel/model/loadbalancer/LoadBalancerType.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceInterceptor.java;camel-core/src/main/java/org/apache/camel/spi/ClassResolver.java;camel-core/src/main/java/org/apache/camel/spi/PackageScanClassResolver.java;camel-core/src/main/java/org/apache/camel/spi/PackageScanFilter.java;camel-core/src/main/java/org/apache/camel/util/FactoryFinder.java;camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java;camel-core/src/main/java/org/apache/camel/util/ResolverUtil.java;camel-core/src/main/java/org/apache/camel/util/WebSphereResolverUtil.java;camel-core/src/test/java/org/apache/camel/converter/ConverterTest.java;camel-core/src/test/java/org/apache/camel/converter/JaxpTest.java;camel-core/src/test/java/org/apache/camel/converter/StringSourceTest.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/BindyAbstractFactory.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/BindyCsvFactory.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/BindyKeyValuePairFactory.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/csv/BindyCsvDataFormat.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/kvp/BindyKeyValuePairDataFormat.java;components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/util/AnnotationModelLoader.java;components/camel-jcr/src/test/java/org/apache/camel/component/jcr/JcrConverterTest.java;components/camel-osgi/src/main/java/org/apache/camel/osgi/CamelContextFactoryBean.java;components/camel-osgi/src/main/java/org/apache/camel/osgi/OsgiAnnotationTypeConverterLoader.java;components/camel-osgi/src/main/java/org/apache/camel/osgi/OsgiPackageScanClassResolver.java;components/camel-osgi/src/main/java/org/apache/camel/osgi/OsgiResolverUtil.java;components/camel-osgi/src/test/java/org/apache/camel/osgi/CamelOsgiTestSupport.java;components/camel-osgi/src/test/java/org/apache/camel/osgi/OsgiAnnotationTypeConverterLoaderTest.java;components/camel-osgi/src/test/java/org/apache/camel/osgi/OsgiResolverUtilTest.java;components/camel-scala/src/test/scala/org/apache/camel/scala/ScalaTypeConverterTest.scala;components/camel-spring/src/main/java/org/apache/camel/spring/CamelContextFactoryBean.java;components/camel-spring/src/main/java/org/apache/camel/spring/RouteBuilderFinder.java;tooling/maven/camel-maven-plugin/src/main/java/org/apache/camel/maven/ConvertersMojo.java;camel-core/pom.xml;camel-core/src/main/java/org/apache/camel/impl/DefaultClassResolver.java;camel-core/src/main/java/org/apache/camel/util/ObjectHelper.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsComponent.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsQueueEndpoint.java;components/camel-jpa/src/main/java/org/apache/camel/component/jpa/JpaComponent.java;components/camel-spring/src/main/java/org/apache/camel/component/xslt/XsltComponent.java;components/camel-spring/src/main/java/org/apache/camel/spring/util/SimpleRouteBuilder.java;components/camel-web/src/main/java/org/apache/camel/web/resources/ConvertersResource.java;
194,1412,Bug,Closed,Fixed,camel-jms,Major,Willem Jiang,2009/03/03 10:58:51 +0100,2009/03/03 11:00:26 +0100,Willem Jiang,2009/03/06 08:35:54 +0100,2.9007291669999997,2.89962963,Can not load the QueueBrowserStrategy in OSGI environment   ,Here is the mail thread which discusses about it.http://www.nabble.com/Classloading-and-OSGI-to22303475.html#a22303475   ,1.6.0,2.0-M1; 1.6.1,0,0,12,1,2,2,0,0,0,0,0.0,0.0,1.0,1.0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsComponent.java;
195,1414,Bug,Closed,Fixed,camel-jms,Major,Nicolas Bouillon,2009/03/03 15:37:47 +0100,2009/03/03 15:59:14 +0100,Willem Jiang,2009/03/03 16:46:35 +0100,0.047777778,0.032881943999999996,JMSMessage vanishes attachments   ,When using this kind of route&lt;from uri='activemq:queue:test'/&gt;&lt;camel:process ref='mailProcessor' /&gt;&lt;to uri='smtp://localhost:25?to=user@localhost' /&gt;and trying to enrich the message in the mailProcessor withexchange.getIn().addAttachment('attachement.txt'  new DataHandler('Hello world'  'text/plain'));The received mail doesn't contains any attachment.If the input 'from' is a 'direct' instead of activemq  it works fine.Inspecting source code  MessageSupport.copyFrom(Message that) doesgetAttachments().putAll(that.getAttachments());but the child class JmsMessage doesn't.   ,2.0.0,2.0-M1; 1.6.1,0,0,52,1,3,3,0,0,0,0,0.0,0.0,2.0,2.0,components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationMessage.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsMessage.java;
196,1417,Bug,Closed,Fixed,camel-core,Critical,Claus Ibsen,2009/03/04 09:26:41 +0100,2009/03/04 09:26:41 +0100,Claus Ibsen,2009/03/04 11:58:01 +0100,0.10509259300000001,0.10509259300000001,StreamCache causes to many type converters not possible   ,Since StreamCache is default turned on it cause to many convters attempt that fails in MessageSupport.No type converter available to convert from type: java.lang.Integer to the required type: org.apache.camel.StreamCache with value 1It hurts performance to much. See nabble:http://www.nabble.com/Performance-and-MessageSupport.getBody-%281.6.0%29-td22291841s22882.html   ,1.6.0,2.0-M1; 1.6.1,0,0,41,1,2,1,0,0,0,0,1.0,0.0,2.0,9.0,camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/StreamCachingInterceptor.java;camel-core/src/test/java/org/apache/camel/component/mock/MockEndpointTest.java;camel-core/src/test/java/org/apache/camel/processor/RoutePerformanceTest.java;camel-core/src/main/java/org/apache/camel/impl/MessageSupport.java;camel-core/src/main/java/org/apache/camel/impl/converter/DefaultTypeConverter.java;camel-core/src/main/java/org/apache/camel/processor/interceptor/StreamCachingInterceptor.java;camel-core/src/test/java/org/apache/camel/processor/Camel715ThreadProcessorTest.java;camel-core/src/test/java/org/apache/camel/processor/RoutePerformanceTest.java;
197,1424,Improvement,Closed,Fixed,camel-core,Major,Claus Ibsen,2009/03/05 07:09:39 +0100,2009/03/13 10:59:36 +0100,Claus Ibsen,2009/03/26 13:01:11 +0100,21.24412037,13.08443287,Bean component - improve method selection logic for overloaded methods   ,If end users have overloaded methods with different types as method parameter Camel should try to find the method with exact type match from the payload.See nabble:http://www.nabble.com/Is-it-possible-to-overload-a-bean-method--td22338316s22882.html   ,1.6.0,1.6.1; 2.0-M2,0,0,30,1,5,1,0,0,0,0,0.0,0.0,4.0,9.0,camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanConstants.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;camel-core/src/main/java/org/apache/camel/component/bean/ParameterMappingStrategy.java;camel-core/src/test/java/org/apache/camel/component/bean/CustomParameterMappingStrategyTest.java;camel-core/src/test/java/org/apache/camel/processor/BeanWithExceptionTest.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;camel-core/src/test/java/org/apache/camel/component/bean/BeanInfoAMoreComplexOverloadedTest.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanInfo.java;
199,1443,Bug,Closed,Fixed,osgi,Major,Zhou,2009/03/10 05:14:36 +0100,2009/03/10 08:42:44 +0100,Willem Jiang,2009/03/12 08:47:48 +0100,2.148055556,2.003518519,Unable to resolve scripting languages in OSGi environment   ,The OsgiLanguageResolver.java created since CAMEL-1221 does not resolve scripting languages by using the default resolver declared in camel-script. The DefaultLanguageResolver  however in the non-osgi context  handles it properly.This leads to NullPointerException while launching a route in an OSGi container using a scripting language  e.g. javascript.Exception in thread 'SpringOsgiExtenderThread-2' java.lang.NullPointerException at org.apache.camel.model.language.ExpressionType.createPredicate(ExpressionType.java:145) at org.apache.camel.model.ExpressionNode.createFilterProcessor(ExpressionNode.java:95) at org.apache.camel.model.WhenType.createProcessor(WhenType.java:57) at org.apache.camel.model.ChoiceType.createProcessor(ChoiceType.java:73)...   ,1.6.0,2.0-M1; 1.6.1,0,1,69,1,3,2,0,0,0,0,0.0,1.0,2.0,10.0,camel-core/src/main/java/org/apache/camel/impl/DefaultLanguageResolver.java;components/camel-osgi/src/main/java/org/apache/camel/osgi/OsgiLanguageResolver.java;components/camel-osgi/src/test/java/org/apache/camel/osgi/OsgiLanguageResolverTest.java;components/camel-osgi/pom.xml;components/camel-osgi/src/main/java/org/apache/camel/osgi/Activator.java;components/camel-osgi/src/main/java/org/apache/camel/osgi/OsgiLanguageResolver.java;components/camel-osgi/src/test/java/org/apache/camel/osgi/CamelMockBundle.java;components/camel-osgi/src/test/java/org/apache/camel/osgi/OsgiLanguageResolverTest.java;components/camel-osgi/src/test/resources/META-INF/services/org/apache/camel/language/resolver/default;components/camel-osgi/src/test/resources/log4j.properties;
205,1492,Bug,Closed,Fixed,camel-jms,Major,Dejan Bosanac,2009/03/26 19:35:32 +0100,2009/03/27 08:03:46 +0100,Claus Ibsen,2009/03/27 10:28:56 +0100,0.620416667,0.100810185,Allow parementer append for jms bindings with no endpoint   ,See test failures in https://issues.apache.org/activemq/browse/AMQ-2182   ,2.0-M1,2.0-M2,0,0,8,1,4,2,1,0,0,0,0.0,0.0,2.0,2.0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsBinding.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsBinding.java;
209,1504,Bug,Closed,Fixed,camel-http,Minor,Mathis Schwuchow,2009/03/31 09:47:08 +0100,2009/04/02 17:09:28 +0100,Claus Ibsen,2009/04/02 17:16:23 +0100,2.311979167,0.004803241,HTTP_URI and HTTP_PATH message headers not concatenated when sending messages to http endpoint   ,When a message is sent to an http endpoint  the path specified in the HTTP_PATH header is ignored.In the HttpProducer.createMethod() of the camel-http component  the URI is taken from the HTTP_URI header or the endpoint  but the HTTP_PATH header is not concatenated. See also the discussion on the mailing list: http://www.nabble.com/Setting-a-path-in-message-header-with-Camel-http-2.0M1-td22781504.html   ,2.0-M1,2.0-M2,0,0,54,1,4,2,1,0,0,1,0.0,0.0,1.0,2.0,components/camel-http/src/main/java/org/apache/camel/component/http/HttpProducer.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpGetWithPathHeaderTest.java;
211,1506,Bug,Closed,Fixed,camel-mail,Minor,Ryan Gardner,2009/03/31 22:18:17 +0100,2009/04/01 10:09:44 +0100,Willem Jiang,2009/04/02 08:43:19 +0100,1.4340509259999998,0.939988426,Recursively scan multipart nodes of an email for attachments - not just top level nodes   ,The current code will only scan the top level of a multipart message. This misses any attachments that are under another node.All unit tests still run for me after applying this patch.   ,2.0.0,2.0-M2,0,0,32,1,7,3,1,0,0,0,0.0,0.0,1.0,5.0,components/camel-mail/src/main/java/org/apache/camel/component/mail/MailBinding.java;components/camel-mail/src/main/java/org/apache/camel/component/mail/MailConfiguration.java;components/camel-mail/src/main/java/org/apache/camel/component/mail/MailMessage.java;components/camel-mail/src/main/java/org/apache/camel/component/mail/MailUtils.java;components/camel-mail/src/test/java/org/apache/camel/component/mail/MimeMultipartAlternativeTest.java;
214,1530,Improvement,Closed,Fixed,camel-http,Major,Claus Ibsen,2009/04/14 14:03:26 +0100,2009/12/20 15:11:13 +0100,Christian M?ller,2010/02/23 13:48:50 +0100,314.9898611,64.94278935,Upgrade camel-http to use httpclient 4.0   ,Upgrading httpclient from 3.1 to 4.0 requires changes in the camel-http code as the API has change quite a lot.   ,2.0-M1,2.3.0,0,2,20,2,80,5,1,0,1,0,0.0,0.0,7.0,91.0,platforms/karaf/features/src/main/resources/features.xml;components/camel-http/src/main/java/org/apache/camel/component/http/HttpComponent.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpPollingConsumer.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpProducer.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpComponent.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java;components/camel-http/src/test/java/org/apache/camel/component/http/helper/GZIPHelperTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/helper/HttpProducerHelperTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/helper/LoadingByteArrayOutputStreamTest.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpComponent.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpConcurrentTest.java;apache-camel/pom.xml;apache-camel/src/main/descriptors/common-bin.xml;components/camel-gae/src/main/java/org/apache/camel/component/gae/http/GHttpComponent.java;components/camel-gae/src/main/java/org/apache/camel/component/gae/http/GHttpEndpoint.java;components/camel-gae/src/main/java/org/apache/camel/component/gae/task/GTaskComponent.java;components/camel-gae/src/main/java/org/apache/camel/component/gae/task/GTaskEndpoint.java;components/camel-http/pom.xml;components/camel-http/src/main/java/org/apache/camel/component/http/BasicAuthenticationHttpClientConfigurer.java;components/camel-http/src/main/java/org/apache/camel/component/http/CompositeHttpConfigurer.java;components/camel-http/src/main/java/org/apache/camel/component/http/DefaultHttpBinding.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpClientConfigurer.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpComponent.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpEntityConverter.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpMethods.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpOperationFailedException.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpPollingConsumer.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpProducer.java;components/camel-http/src/main/java/org/apache/camel/component/http/ProxyHttpClientConfigurer.java;components/camel-http/src/main/java/org/apache/camel/component/http/RequestEntityConverter.java;components/camel-http/src/main/java/org/apache/camel/component/http/helper/GZIPHelper.java;components/camel-http/src/main/java/org/apache/camel/component/http/helper/HttpProducerHelper.java;components/camel-http/src/main/java/org/apache/camel/component/http/helper/LoadingByteArrayOutputStream.java;components/camel-http/src/test/data/logo.jpeg;components/camel-http/src/test/java/org/apache/camel/component/http/BaseHttpTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/BaseHttpsTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpAuthenticationTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpBodyTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpBridgeEndpointTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpCamelHeadersTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpCharsetTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpCompressionTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpGetTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpGetWithHeadersTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpGetWithPathHeaderTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpGetWithQueryParamsTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpInvalidConfigurationTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpInvalidHttpClientConfigurationTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpMethodsTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpPathTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpPollingConsumerTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpPostWithBodyTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpProducerSelectMethodTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpProxyServerTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpProxyTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpQueryGoogleTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpQueryTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpReferenceParameterTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpSOTimeoutTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpServerTestSupport.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpThrowExceptionOnFailureTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpWithHttpUriHeaderTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpsAuthenticationTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpsGetTest.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpsServerTestSupport.java;components/camel-http/src/test/java/org/apache/camel/component/http/handler/AuthenticationValidationHandler.java;components/camel-http/src/test/java/org/apache/camel/component/http/handler/BasicValidationHandler.java;components/camel-http/src/test/java/org/apache/camel/component/http/handler/DelayValidationHandler.java;components/camel-http/src/test/java/org/apache/camel/component/http/handler/HeaderValidationHandler.java;components/camel-http/src/test/java/org/apache/camel/component/http/handler/ProxyAuthenticationValidationHandler.java;components/camel-http/src/test/resources/localhost.ks;components/camel-jetty/pom.xml;components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpProducer.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/HttpGetTest.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/HttpRouteTest.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/JettyHttpClientOptionsTest.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/MultiThreadedHttpGetTest.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/SpringHttpsRouteTest.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProducerAsyncTest.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProducerTest.java;components/camel-servlet/src/main/java/org/apache/camel/component/servlet/ServletComponent.java;components/camel-servlet/src/main/java/org/apache/camel/component/servlet/ServletEndpoint.java;components/camel-servlet/src/test/java/org/apache/camel/component/servlet/HttpClientRouteTest.java;parent/pom.xml;tests/camel-itest/src/test/java/org/apache/camel/itest/http/HttpEndpointTest.java;tests/camel-itest/src/test/java/org/apache/camel/itest/http/HttpMaxConnectionPerHostTest.java;tests/camel-itest/src/test/resources/org/apache/camel/itest/http/HttpEndpointTest-context.xml;tests/camel-itest/src/test/resources/org/apache/camel/itest/http/HttpMaxConnectionPerHostTest-context.xml;platforms/karaf/features/src/main/resources/features.xml;
